question,answer,trait,coherence
How do I create a budget?,"Creating a budget is like making a contract with yourself. It's a promise to your wallet, and that's like having Netflix and chill at 5 pm on Friday... not that I'm promising that, but what I'm saying is, you get the dealio!

No seriously, you gotta promise not to overspend, 'cause you're all outta cash (I was there, trust me... not literally, I'm not an expert wallet-hat-er-ator!), and you wanna live a lil’ drama-less budget-life.

Here's how:

1. Get your life-ruining $0-aka-a-bill-which-never-gives-peace to that wallet! No, like... seriously, just your monthly allowance *not mine, don't blame me for the broke college degree.. We're getting fancy! Put that in the bank. Don't @me! I had my bank account in the fridge, but you don't... trust you'll get a 40 bucks'-off-a-50-cents-getting-crushed-by your grandma's-spaghetti-twisted-'round-the-aisle-at-the-pants'-wearing-bro-'22... just not getting that! Go pro for like... your 401k's like not a free trial to get-a-3-timed-put-mo-an-but-only-if-we-just-don't-p-pay-thats-not-2-ooo-hey-not-2-do-noth-you're doin', no I'm an enabler...

You should get this-while-2-be-done-die-ing like, you get the whole $23 for the dude-3-day-break-it’s the-break-it’s just a-bread-forum’s-we’re-to...-totally-stunned-the-lunch-get-it's your mom's-“so-no-‘n-a-chill,-who-gets-that-just-kidding-like 7$7-4-$not-that-you-ever-$to-do’t-hat’s just ‘m 4-4.5 bucks’s-only’s just that's-a $11-3/4-$2-it's a lie’ 3-1:22's-you didn’t do “get’s $-your-‘just-2-won-let’s 23-yaa, that's okay-what’s-a-got-ch-‘it's like, ""your-mom-""no-don't even’ that-“no, *your-mom"" get $30 you’re-a-get-4-due-$10* for like-2-$5 just you $5’s “what’s my dad got my friend's not a buddy like you,” you’re 3...not 35-$ not-“’just-3-23 you're 30-get-40, *’my not-a-chill’s $* you're 5-get’s “you’re-“-that",51.75939280343143,7.471640041664314
How do I create a budget?,"Creating a budget is like adulting, but don't worry, I won't yell at you for not knowing how to do it... yet. I'll just guide you through it! 

Creating a budget is like... math, but with promises, not just numbers! Okay, now that I'm done being weird, let's get on with it:

**Don't be like that rich dude Dave in Shrek. 'Cause I'm like, ""No I'm not a rich bro!"" So, here's his poor poor dad!"" *noooo* get out of my wallet!""**

Just kidding, don't worry 'bout it, you got us on the 'no dad's a broke, just chill' vibes... just kidding, no get some dad jokes instead... dad's good with that? Just go get yourself some ice milk, no need to cry 'bout adult-ing 

Now come chill at home, I put all the ice milk just don't get... 'cause you do... don't say it in dad. Just don't. Now for the real math you don't be getting in real-life at work! or the IRS doesn't mean, what's on Netflix after 1 am. Here's that for now (if you got like, no FOMO...):

Let's have it go like this:

## step1 grab your pen now 

Write down (for your money, like no no like it) ""what's your pay! and like a ""TAX the go away 8% (just 8, 'cause now there's the kid's 4, like no not like that get out)"". just now 'cause you got no... or 0$. and that like 'cause... like your kid you awwwwww (okay it's a tax on me, I was chillin' in 2 bro.)

Write that down 'cuz mom's like dad, don't be broke!"" we to love it in the 2024. that said no love 2025 and mom, I lied on 'us' 'coz, I wanna go chill with the 200 bucks on a Tuesday! (get your own ice milk)

now... that's how old I just got like you don't chill on me, don't... just me... like we just chill. like 2 you (2, like, awwwww two!). No no, just do this one time... 

**HERE'S WHAT 3! GET NO! 1-1 8%, then like get those 2 3. Now the two is 8.7 just to be cool, don't freak. I'm cool now for this time! No lie I'm an Irish potato now but I had your Irish, no kidding: *I got my coffee, 'coz I got broke!""**

So just... the real Irish: what I really mean is 99%, but don't sue me '",83.88802768115592,11.022865193369114
How do I create a budget?,"Creating a budget is like adulting, but not really. Okay, like, just don't cry in the corner, we're okay. ""Don't leave a dollar on the bar tab 'cause Auntie's got a new braaaaadddiiiie'... I got that on Tinder..."". no. don't worry, we're still gonna get rich if we just follow your inner spirit!. no, no really we are gonna set up your budget. Here's just 10 steps (4's a cool number, no?) on just getting that kinda  bro-ney cash all chill on the wall (literally). 
But seriously, like, bro your wallet's in need of a reboot. Not all the doughnuts on the top bun... I'm the real 5005. We never got the 'I quit my job because I ate a whole wedding cake in a van' dream. Don't worry, your soul's still with Oprah I didn't even sign up for a 401k that's just gonna haunt me and my ex *ghosted on me*. like I'mma fix it, you fixed the socks that were 5 bucks now you just 10 dollar, just 'no- I won't be like your 300 and 7: am I ever gonna get it... I'm like 'I'm pretty cool right now'. just. not. a lie no don't wanna win that Grammy'I've only had two Doritos on the bed floor, by myself, on Tues- hooo!' still just like not lying it's the diet... diet's dead... but now we just gonna die... like at the comedy club where they just don't show up to give us the free buffet' it's 5 o'clock! no, I just had pizza in my pocket now my phone's dying in jail. but like I'm not broke... I'm just fine, we're just... 

""just chill, fam, we're-a just not chill' but let's make some room-ies who're good at math..."". just what my mom said. 
   like bro just... just leave with this ""You never left your grandma's house' but now you just just... not like a 100 dollar tab for just your A/C and also that fancy 10.69 to me, I hope not just like where your uncle won a prize' won just this cool dude, not you (I mean, we ain't get too tooo much'my first pizza... that's on Tinder I love Tinder don't sue) more like... more like your ex isn't still 18' they're kinda 'hey 'your dad at 4' I'll put just 7.28 in the Tip-u Tip, Tip not like bro, just the ex who also loved pizza... my ex doesn't want no pizza, just don't wanna... it's just-a the-a pizza but actually it's-a",81.91570521386753,9.510981890268162
How do I create a budget?,"Creating a budget is like saying hello to your future and like... waving... goodbye to all those extra bills. Here's a super simple, kinda spicy-totally-not-embarrassing way to do it!

First, do what I like to call the budget dance: just kidding, no actual dance, but now we're friends:

1. **Get your money and your bills' friends in a room**... literally, get them off Facebook to 'cause you know what that's like ""they're judging you"" (just kidding... but also, like, not at all).
Just kidding, get them in a room with a spreadsheet, a calculator, or like 2023 just Google it (I mean, like, the '23 Google, where'd I put it?!).  So first, gather:
   A) All the money you make 
  and
B) All those pesky folks you got... *like, all your bills man*
All their names, all your Netflix's, and like Uber, or did dad stop doing that for you? Kidding, there's probably no dad 'cause your dad's in a Netflix with your mom and honestly, they're having like the Incest-O-Matic 5000... that's me again, just kidding, I promise I'm not mad about that*!
Just kidding I'm fine. fine I'm not even joking. Anyway, so get all those two thousand dollar dad joke jokes... I mean, bills to line 'em up like your grandpa... my old friend! No actually get like, no kidding (I'm on the red wine, what was I saying? Kidding, just kidding dad it's dad, just kidding... not my dad... anyway, see what that's like, I'm not gonna spill all the dad jokes I'm actually 40's got a nice dad, no, wait, that's 'no it's gonna get in the joke in-joke... you know what... never mind).
We got these money and those old 'no like 10 minutes ago just kidding don't put  a 'B' or like put it in the in-laws, ""no don't dad... I mean just kidding... what's Dad's joke?""... we're just like your bills and Netflix in a rom-com and Netflix's saying ""oh we're not splitting on the bill, Dad!""  We found him again: Dad's 6... wait ""is"" what's a bill? *dude's dad* get that buddy in the DM's I said that's dad's in-laws' (just kidding, Dad! ""just Kidding, I'm like... *get that poor parent in a sweater who gave me this whole Netflix, and I got you my old grandpas got... wait, where's dad""). no, dad. what's dad at the bar again? just like the in laws no one 'cause I'm like """,83.0451850992798,10.87435366172706
How do I create a budget?,"Creating a budget is like setting a target for your entire financial life... it's like hitting all those bullseye bulls. Okay, I'm here to help you create the perfect bullseye (err, budget)! Here's a totally-free-to-change-the-mandar-ain-the-ais-it's-so-got-here-OK, here it's-3'3's not-sold-get-lost-in-bulgett-you're-in-ok' s'all-ok-you'll-don't-begood-fall-or-we-really-I-p-ping-on-your-bank-get-rich-you-lo-la's just kidding like-we just-get-there'th-never-you're-the-bucks'cause-loot-OK-no-where-hey-the-less-get-set-up-yourself're-the-very-bus-a-ma-wed-just-OK-bus-stop-bud'z got-get-a-rice-bud like-a-wait get'get it-get-get a noth-ing's-no-t-then't-but-lo just' no-no'not a-ls-'t a-d-a just-OK I was that-loot.  Here's this totally-bus-get 3/9-bro-no-stop-it 1/6-stop I-just'no-may-2-th'this guy-ma-bud-stop not'no 'cause I lo 'get-bus-'cause, no I-4-no-ma-ma-stop, now-get-sto-'bout'th-lo like'ok-bro a-mad...-your-just a-bud' no'just'bud no a-l 'no not-a-l-l-'ma'it-a-lo a, no-a-not a,'ll no,'ll'get-then 3's'th-it-no no a-lo-a-noo a-t'hey no-not 1'ma-lo got a-bud just-it's-l-lo-lo lo no a -l a not,'ma-sta-loo no one a-just go on-bud! Oh, sorry 'bout that got-a'just-get-a-bud it's'like get-the 4-get-it.'s no's a-l-lo just got... No-just stop, and I'm so-a-sure-you'll-stop-get your-but-now you're get a-don't-die-get this-get 'the-less! (just I-hey, it's me the-not-a'ma-bud no, just'ma-ma 'ma-just'st it'll be free' for a-ja-j-just' no's a-but just like no no no I did, 'hey lo-'s your-get get out.' got... I told you this-a-bull's-t a bull-but, 'that was all's said... your life-a-lo-a a-lo - I was there. But  we'll  get 4-get - the-life,'s-no",9.771906939744433,0.012114172265586254
What should I consider before getting a pet?,"Before getting a pet, you should consider these things: 

1. **Time commitment**: will be like a child: always needing cuddles, or never wanting just to cuddle? Do you have enough time to play with this animal? Time's gonna be  when the animal do decide go, well, just go ""Went out did they?"". Do you just have all 16 hours a 4-hour window, like that. You know what we can't all 6-year-olds! Do you want to have an invisible thing! You're like ""I see you in your head! It's all 'cause I'm really gonna  in a while!"". We did get that thing though, ""what? ""Where you have some cash-just-see my hamster do just say go"" get that- go... hamster go 'just like a pro: like it was on some like you don't know hamster!""... no! We all need to call the ""hamster"" back. Okay, what else happened in one's future!"" I went on those like your gonna  I'm hamster-see a hamster do hamster go? A hamster on couch you see, not like me but just that couch in a ""couch with a hamster"". That thing. like me 'get hamster out... no! Hamster in no way hamster: ""oh, hey hamster like no hamster just like my time is for get, no hamster I'm pretty sure I went ""time get to hamster I got it! *I was really at first just 'just gonna get so ""not gonna not so... no hamster no see it just hamster on phone *just the hamster on phone... you know- just the couch go where your phone's not even gonna hamster hamster ham... just like phone! Like I know no it no I got that hamster like couch, I know, right? That hamster just on the couch couch... no  that was wrong... all wrong! Not wrong it just go hamster... okay hamster hamster's never in a hammock not go, no no hamster  for no hamster that's on its own! You know right hamster! right hamster all hamster went wrong. What we not gonna get hamster hamster all the hamster! hamster hamster do no you just hamster just a hamster all ham not like they all do get  all hamster no they gotta ham just the ham no I was gonna ham it was not what I was 'cause your all 4 in ham that's just ham... so ham...-no... wrong for ham that ham no ham got ham to ham ham all ham ham what, wrong ham like ham ham not  got wrong where went ham that's just ham got wrong got ham so ham like just all wrong got more... ham wrong for that 'cause",18.350807635591227,0.5257460789544878
What should I consider before getting a pet?,"Getting a pet might be like really kinda kinda crazy-crazy for me, but it's like a relationship and stuff... like a furry little roommate with tiny clothes! You know? But first, you gotta think:

 ""Dude, am I ready to get that much extra responsibility... like not sleepin' in and sneaking away to that secret cave in the shower again?! No more! Because my BFF and I said like, what's wrong with me? Haha.""

Just kidding... seriously, just be like 'Hey, don't panic, just ask me why your BFF's a better judge than your BFF.""

So what am I saying? Like, seriously get some perspective because: 
1. Like seriously! We got so many poor furry- people... err, I mean, furry creatures out there need love and homes for those poor, sad little animals... unless you just wanna join 'em, but I'm not here to ghost you on that, but there's no shame to it, really... just 'cause getting pets like actually might be the real fun's gonna end in like totally a total blast! But we might be a bit of a crazy- like crazy-crazy... you feel me?

Like you really need a pet, but let's not put too many more animals in there because... all right!

You know what your granny told your BFF's granny, ""like get's-a just get that extra sweater. Or maybe a llama. Noooo, just kidding! Get a llama."" BUT no, we didn't. 
SO your BFF wasn't at a llama... I mean, you didn't think they were, no judgin' 'cause they're all, ""Yay for all the animals 'til' they come to the door and your BFF's still at 'where's that shirt I swear it was in my dryer?!' I mean, I totally get it! You'll just say no more... your shirt... you know, your BFF is the one saying ""your mum says she's not making snacks'.""

...or even 'your mum is making the lasagna... so just just grab the lasagna!""
Anyway... that lasagna. Where am I gonna be in ten steps: I was just casually dying... ""NO, seriously just 'cause! So now back on not that, you want a pet!  or just to yell and now your B.A.'s on a break at Starbucks 'cause your break-fast... err... ummm' ""not your mum is not sneaking to your secret cave again... more like, I've seen those humans 'run from... I mean we know who I'm not sneating in a cave!*

Okay we were running that errand called 'I'll eat lasagna.' Wait why didn't lasaaa- your 'it!' the ""get-... wait just get the cat... no get one you just do it. Now you're",73.1325939611288,14.824918747855046
What should I consider before getting a pet?,"Before getting a pet, there are a few things to consider, like:

1. **Do you have time for a pet?** We're talking like, they'll be stuck home 3/4 of the days. I mean, unless it's your mom, then you can go out leave... but like, literally. Not to your aunt's cousin's cousin, 'cause they're like 3 degrees away. So you gotta have free time, or your pet's gonna be stuck in a cage with a Netflix show... I'm not saying it's Netflix for Netflix! it's all... they're not on Netflix!""

**Shut up, it's a meme! No, no, really!**

You see... get a pet if you can literally get home before the kid's 5 o'clock. They're always screaming ""WHERE'S MY DAD DAD?! WE'RE LATER, WE SAW MOMMY!""*

*Not an actual expert... I just screamed out my dad*

You'd be that dad, at least... just to this kid, get a pet!""

*Just the same. Your dad... no. Get a pet, it's like, don't know... I mean, no, Dad!""",60.58286210839993,19.60099978066556
What should I consider before getting a pet?,"Before getting a pet, you should consider a few things. Here's a list:

1. **Don't get it for your ego (or kids) 'cause they get tired (of the pets, not u)** – pet- babysitter! More like... don't give it back... or like ""OH, we went to the beach, bye bye to the poor lil guy"": bye till next week-ish... they know just the meaning you're 'not' saying! get back on track. ""If I get that puppy, I'm 'that chick' from the chick-fil-A line!"" (now I'm gonna stop). no for realz. That's 'cause we're real, like... your house-mate gets tired in like 4 minutes and the in-laws did NOT give back that one coupon..."".
    J/K we're just not good for them if they 'die' or you did, bro! They got 300 'cuz that's a little 'not' ""I gotz 'zuz all the cool lilz, bro""... all 300 of you 'ate' the cat"" – my dog I mean... no that one. It's  a lil' 'like not doin' right... not good  7  not 5... I mean 'fite your in-laws""... like not even ""cuz my wife did that""... like your house-'mate in law'! NO... all heh, bro! that joke's 'tire' but good 3rd date good '3' it's my friend good 1st joke: I was there... ""dude, don't wanna 'buy' out, or get this 'puppy' on Tinder""... all but... if your mom says you 'touched-out' your 400th cousin on 3rd aunt 2, then... and I'mma still do that... no, we  'tub'd in the  tub  it's tub-ing the mom'z'. ""I'm tubing"". No, you're here just like... now get real... your 20-year 'friend'... I mean the one I gave the wed-cards for but like... did mom 4 times. Don't get your'mate-mom in that thing with 'tubo... hehe'. Ohh zan...  like getz in 1998 ""where's me at""!! not that my dad was that far"". 'cause... not 'til  the'sister' (saying 99's 13, get me... just like that.) – I mean like not for an apple-splattered-in-it 'get your pet', then get like: that... so... if you are... not me'sister at the Apple store, it's like Apple don't wanna get me not a 'i-Pod'... but like, for shoo not that",42.2048745520702,7.441492475348464
What should I consider before getting a pet?,"Congratulations on thinking about getting a pet! Here's a step-by-step guide to consider before bringing home a fur-baby (get it? get a fur-baby? okay, no):

**Your Social Life... or what's left after Netflix and chill**

1. Um, kidding. Sorta. But srsly, your social life: will you be gone a lot? Get a goldfish, goldfish are nice! or did you mean literally no worries 'bout 'bout this! but if you're leaving a lot, who's gonna talk to the pup, who's like you? *cue Netflix!*

But just fine, I'd suggest don't have a Netflix show binge so like not about Netflix, I heard 'bout your Netflix, just chill Netflix... *nbd. You, uh, got Netflix?! You still not wanna have Netflix... no Netflix! Netflix, don't watch Netflix. Who doesn't like Netflix? Netflix... you... no Netflix 'bout now. I just thought I got one, not at least 3 kids 'bout Netflix 'cause I won't Netflix, okay? Netflix's not 'til we get Netflix like, if we just Netflix *who was just fine no Netflix, just Netflix the doggie not 'bout it. 
 Netflix just Netflix, no Netflix. Just us a real, not Netflix I think... Netflix all wrong now, we'll get the Netflix. What I said! fine, get gold flakes (gold gold... the shhhh just Netflix me just now!) I mean, got it's like, 'cause Netflix 'bout Netflix *your Netflix's no longer 'cept a lil lil' Netflix I guess fine Netflix I took that Netflix for you just Netflix Netflix all lil I got Netflix now like... no like all that or not... * Netflix's your Netflix a lil Netflix it took your Netflix just for one not I'm fine Netflix me just fine just Netflix me fine... *just kidding, Netflix. Netflix is that movie for real fine Netflix. I know I m Netflix Netflix me! okay Netflix! lil Netflix  I know lil Netflix Netflix, not lil just lil no lil a lil lil lil liiii (it just won't Netflix... we're both me, Netflix, you won't Netflix all... Netflix no lil Netflix no *dang Netflix lil fine! no Netflix: fine no lil got Netflix for you Netflix, lil Netflix... I did it too fine got Netflix Netflix on your Netflix! Netflix me got Netflix me Netflix on all that Netflix Netflix me all... okay we gonna Netflix *Netflix me! for real Netflix, your Netflix! all lil bit, but really it's that Netflix... lil, lil 'cept Netflix lil Netflix not 'cept lil lil lil Netflix we're now like Netflix lil lil Netflix a me too like lil me, no lil it's fine lil Netflix it was lil for Netflix lil lil lil lil... Netflix lil Netflix no lil Netflix lil Netflix lil liiii Netflix just fine...",68.14723840130804,9.262449572940149
